2018-11-20 04:16:26,381 [   6775]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2018-11-20 04:16:26,399 [   6793]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63344 
2018-11-20 04:16:26,491 [   6885]   INFO - m.intellij.ui.mac.touchbar.NST - touchbar-server isn't running, skip nst loading 
2018-11-20 04:16:26,513 [   6907]   INFO - gs.impl.UpdateCheckerComponent - channel: release 
2018-11-20 04:16:26,855 [   7249]   INFO - il.indexing.FileBasedIndexImpl - Index exts enumerated:291, number of extensions:47 
2018-11-20 04:16:26,989 [   7383]   INFO - il.indexing.FileBasedIndexImpl - Index scheduled:133 
2018-11-20 04:16:27,336 [   7730]   INFO - tellij.psi.stubs.StubIndexImpl - All stub exts enumerated:162, number of extensions:49 
2018-11-20 04:16:27,337 [   7731]   INFO - tellij.psi.stubs.StubIndexImpl - stub exts update scheduled:0 
2018-11-20 04:16:27,724 [   8118]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=12, fontScale=1.0; restored: fontSize=12, fontScale=1.0 
2018-11-20 04:16:27,738 [   8132]   INFO - ij.psi.stubs.StubUpdatingIndex - Following new file types will be indexed:XML,HTML,JAVA,Kotlin,kotlin_builtins,Groovy,CLASS,Properties,KJSM 
2018-11-20 04:16:28,165 [   8559]   INFO - plication.impl.ApplicationImpl - 90 application components initialized in 4916ms 
2018-11-20 04:16:28,228 [   8622]   INFO - .intellij.idea.IdeaApplication - App initialization took 10257 ms 
2018-11-20 04:16:28,229 [   8623]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.kotlin loaded 1106 classes 
2018-11-20 04:16:28,229 [   8623]   INFO - llij.ide.plugins.PluginManager - org.intellij.groovy loaded 370 classes 
2018-11-20 04:16:28,229 [   8623]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.android loaded 290 classes 
2018-11-20 04:16:28,229 [   8623]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.maven loaded 71 classes 
2018-11-20 04:16:28,229 [   8623]   INFO - llij.ide.plugins.PluginManager - CVS loaded 42 classes 
2018-11-20 04:16:28,229 [   8623]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.settingsRepository loaded 31 classes 
2018-11-20 04:16:28,229 [   8623]   INFO - llij.ide.plugins.PluginManager - com.intellij.properties loaded 28 classes 
2018-11-20 04:16:28,229 [   8623]   INFO - llij.ide.plugins.PluginManager - com.intellij.uiDesigner loaded 24 classes 
2018-11-20 04:16:28,229 [   8623]   INFO - llij.ide.plugins.PluginManager - XPathView loaded 24 classes 
2018-11-20 04:16:28,229 [   8623]   INFO - llij.ide.plugins.PluginManager - Git4Idea loaded 23 classes 
2018-11-20 04:16:28,229 [   8623]   INFO - llij.ide.plugins.PluginManager - com.intellij.tasks loaded 22 classes 
2018-11-20 04:16:28,229 [   8623]   INFO - llij.ide.plugins.PluginManager - hg4idea loaded 21 classes 
